,Date,Title,Author,Rank,Publisher,Weeks on List,On a Celebrity Reading List,Rating,Awards Count,Publication Season
2779,2023-07-08,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,169,False,4.53,2.0,Fall
2780,2023-07-08,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,6,Harper Perennial,5,False,3.99,0.0,Spring
2781,2023-07-08,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,7,Vintage,2,False,4.32,5.0,Spring
2782,2023-07-08,EDUCATED,Tara Westover,8,Random House,57,False,4.47,10.0,Spring
2783,2023-07-08,BORN A CRIME,Trevor Noah,9,One World,196,False,4.49,6.0,Fall
2784,2023-07-08,THE GLASS CASTLE,Jeannette Walls,10,Scribner,475,False,4.32,2.0,Fall
2785,2023-07-08,HAPPY-GO-LUCKY,David Sedaris,11,Back Bay,6,False,4.17,3.0,Summer
2786,2023-07-08,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",369,False,4.18,4.0,Fall
2787,2023-07-08,SAPIENS,Yuval Noah Harari,13,Harper Perennial,200,False,4.35,2.0,Spring
2788,2023-07-08,SOLITO,Javier Zamora,14,Hogarth,5,False,4.48,6.0,Summer
2789,2023-07-08,JUST MERCY,Bryan Stevenson,15,One World,305,False,4.63,8.0,Summer
2790,2023-07-15,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,124,False,4.14,8.0,Spring
2791,2023-07-15,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,247,False,4.38,0.0,Fall
2792,2023-07-15,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,3,False,4.32,5.0,Spring
2793,2023-07-15,ALL ABOUT LOVE,bell hooks,4,Morrow,84,False,4.04,1.0,Spring
2794,2023-07-15,CRYING IN H MART,Michelle Zauner,5,Vintage,16,False,4.26,3.0,Spring
2795,2023-07-15,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,170,False,4.53,2.0,Fall
2796,2023-07-15,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,7,Harper Perennial,6,False,3.99,0.0,Spring
2797,2023-07-15,BORN A CRIME,Trevor Noah,8,One World,197,False,4.49,6.0,Fall
2798,2023-07-15,EDUCATED,Tara Westover,9,Random House,58,False,4.47,10.0,Spring
2799,2023-07-15,THE GLASS CASTLE,Jeannette Walls,10,Scribner,476,False,4.32,2.0,Fall
2800,2023-07-15,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",370,False,4.18,4.0,Fall
2801,2023-07-15,OUTLIERS,Malcolm Gladwell,12,Back Bay,361,False,4.19,0.0,Fall
2802,2023-07-15,HAPPY-GO-LUCKY,David Sedaris,13,Back Bay,7,False,4.17,3.0,Summer
2803,2023-07-15,SOLITO,Javier Zamora,14,Hogarth,6,False,4.48,6.0,Summer
2804,2023-07-15,QUIETLY HOSTILE,Samantha Ir,15,Vintage,7,False,3.69,1.0,Summer
2805,2023-07-22,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,4,False,4.32,5.0,Spring
2806,2023-07-22,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,125,False,4.14,8.0,Spring
2807,2023-07-22,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,248,False,4.38,0.0,Fall
2808,2023-07-22,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,171,False,4.53,2.0,Fall
2809,2023-07-22,BORN A CRIME,Trevor Noah,5,One World,198,False,4.49,6.0,Fall
2810,2023-07-22,ALL ABOUT LOVE,bell hooks,6,Morrow,85,False,4.04,1.0,Spring
2811,2023-07-22,CRYING IN H MART,Michelle Zauner,7,Vintage,17,False,4.26,3.0,Spring
2812,2023-07-22,THE GLASS CASTLE,Jeannette Walls,8,Scribner,477,False,4.32,2.0,Fall
2813,2023-07-22,EDUCATED,Tara Westover,9,Random House,59,False,4.47,10.0,Spring
2814,2023-07-22,BITTERSWEET,Susan Cain,10,Crown,1,True,3.97,1.0,Spring
2815,2023-07-22,DOPAMINE NATION,Anna Lembke,11,Dutton,10,False,3.91,0.0,Spring
2816,2023-07-22,OUTLIERS,Malcolm Gladwell,12,Back Bay,362,False,4.19,0.0,Fall
2817,2023-07-22,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",371,False,4.18,4.0,Fall
2818,2023-07-22,SAPIENS,Yuval Noah Harari,14,Harper Perennial,201,False,4.35,2.0,Spring
2819,2023-07-22,THE ANTHROPOCENE REVIEWED,John Green,15,Dutton,8,False,4.36,0.0,Summer
2820,2023-07-29,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,5,False,4.32,5.0,Spring
2821,2023-07-29,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,126,False,4.14,8.0,Spring
2822,2023-07-29,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,249,False,4.38,0.0,Fall
2823,2023-07-29,ALL ABOUT LOVE,bell hooks,4,Morrow,86,False,4.04,1.0,Spring
2824,2023-07-29,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,172,False,4.53,2.0,Fall
2825,2023-07-29,CRYING IN H MART,Michelle Zauner,6,Vintage,18,False,4.26,3.0,Spring
2826,2023-07-29,BORN A CRIME,Trevor Noah,7,One World,199,False,4.49,6.0,Fall
2827,2023-07-29,DOPAMINE NATION,Anna Lembke,8,Dutton,11,False,3.91,0.0,Spring
2828,2023-07-29,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,9,Harper Perennial,7,False,3.99,0.0,Spring
2829,2023-07-29,THE GLASS CASTLE,Jeannette Walls,10,Scribner,478,False,4.32,2.0,Fall
2830,2023-07-29,EDUCATED,Tara Westover,11,Random House,60,False,4.47,10.0,Spring
2831,2023-07-29,SAPIENS,Yuval Noah Harari,12,Harper Perennial,202,False,4.35,2.0,Spring
2832,2023-07-29,OUTLIERS,Malcolm Gladwell,13,Back Bay,363,False,4.19,0.0,Fall
2833,2023-07-29,THE LOST CITY OF Z,David Grann,14,Vintage,26,False,3.89,3.0,Spring
2834,2023-07-29,HAPPY-GO-LUCKY,David Sedaris,15,Back Bay,8,False,4.17,3.0,Summer
2835,2023-08-05,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,6,False,4.32,5.0,Spring
2836,2023-08-05,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,127,False,4.14,8.0,Spring
2837,2023-08-05,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,250,False,4.38,0.0,Fall
2838,2023-08-05,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,4,Harper Perennial,8,False,3.99,0.0,Spring
2839,2023-08-05,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,173,False,4.53,2.0,Fall
2840,2023-08-05,ALL ABOUT LOVE,bell hooks,6,Morrow,87,False,4.04,1.0,Spring
2841,2023-08-05,CRYING IN H MART,Michelle Zauner,7,Vintage,19,False,4.26,3.0,Spring
2842,2023-08-05,BORN A CRIME,Trevor Noah,8,One World,200,False,4.49,6.0,Fall
2843,2023-08-05,EDUCATED,Tara Westover,9,Random House,61,False,4.47,10.0,Spring
2844,2023-08-05,THE GLASS CASTLE,Jeannette Walls,10,Scribner,479,False,4.32,2.0,Fall
2845,2023-08-05,OUTLIERS,Malcolm Gladwell,11,Back Bay,364,False,4.19,0.0,Fall
2846,2023-08-05,SAPIENS,Yuval Noah Harari,12,Harper Perennial,203,False,4.35,2.0,Spring
2847,2023-08-05,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,13,Broadway,232,False,4.12,7.0,Spring
2848,2023-08-05,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",372,False,4.18,4.0,Fall
2849,2023-08-05,HAPPY-GO-LUCKY,David Sedaris,15,Back Bay,9,False,4.17,3.0,Summer
2850,2023-08-12,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,7,False,4.32,5.0,Spring
2851,2023-08-12,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,128,False,4.14,8.0,Spring
2852,2023-08-12,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,251,False,4.38,0.0,Fall
2853,2023-08-12,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,4,Harper Perennial,9,False,3.99,0.0,Spring
2854,2023-08-12,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,174,False,4.53,2.0,Fall
2855,2023-08-12,BORN A CRIME,Trevor Noah,6,One World,201,False,4.49,6.0,Fall
2856,2023-08-12,ALL ABOUT LOVE,bell hooks,7,Morrow,88,False,4.04,1.0,Spring
2857,2023-08-12,CRYING IN H MART,Michelle Zauner,8,Vintage,20,False,4.26,3.0,Spring
2858,2023-08-12,THE GLASS CASTLE,Jeannette Walls,9,Scribner,480,False,4.32,2.0,Fall
2859,2023-08-12,EDUCATED,Tara Westover,10,Random House,62,False,4.47,10.0,Spring
2860,2023-08-12,OUTLIERS,Malcolm Gladwell,11,Back Bay,365,False,4.19,0.0,Fall
2861,2023-08-12,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",373,False,4.18,4.0,Fall
2862,2023-08-12,PRISONERS OF THE CASTLE,Ben Macintyre,13,Crown,1,False,4.26,1.0,Fall
2863,2023-08-12,SAPIENS,Yuval Noah Harari,14,Harper Perennial,204,False,4.35,2.0,Spring
2864,2023-08-12,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,15,Broadway,233,False,4.12,7.0,Spring
2865,2023-08-19,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,8,False,4.32,5.0,Spring
2866,2023-08-19,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,129,False,4.14,8.0,Spring
2867,2023-08-19,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,252,False,4.38,0.0,Fall
2868,2023-08-19,CRYING IN H MART,Michelle Zauner,4,Vintage,21,False,4.26,3.0,Spring
2869,2023-08-19,BORN A CRIME,Trevor Noah,5,One World,202,False,4.49,6.0,Fall
2870,2023-08-19,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,175,False,4.53,2.0,Fall
2871,2023-08-19,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,7,Harper Perennial,10,False,3.99,0.0,Spring
2872,2023-08-19,ALL ABOUT LOVE,bell hooks,8,Morrow,89,False,4.04,1.0,Spring
2873,2023-08-19,EDUCATED,Tara Westover,9,Random House,63,False,4.47,10.0,Spring
2874,2023-08-19,THE GLASS CASTLE,Jeannette Walls,10,Scribner,481,False,4.32,2.0,Fall
2875,2023-08-19,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",374,False,4.18,4.0,Fall
2876,2023-08-19,SAPIENS,Yuval Noah Harari,12,Harper Perennial,205,False,4.35,2.0,Spring
2877,2023-08-19,OUTLIERS,Malcolm Gladwell,13,Back Bay,366,False,4.19,0.0,Fall
2878,2023-08-19,JUST MERCY,Bryan Stevenson,14,One World,306,False,4.63,8.0,Summer
2879,2023-08-19,SOLITO,Javier Zamora,15,Hogarth,7,False,4.48,6.0,Summer
2880,2023-08-26,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,130,False,4.14,8.0,Spring
2881,2023-08-26,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,253,False,4.38,0.0,Fall
2882,2023-08-26,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,9,False,4.32,5.0,Spring
2883,2023-08-26,CRYING IN H MART,Michelle Zauner,4,Vintage,22,False,4.26,3.0,Spring
2884,2023-08-26,BORN A CRIME,Trevor Noah,5,One World,203,False,4.49,6.0,Fall
2885,2023-08-26,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,176,False,4.53,2.0,Fall
2886,2023-08-26,ALL ABOUT LOVE,bell hooks,7,Morrow,90,False,4.04,1.0,Spring
2887,2023-08-26,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,11,False,3.99,0.0,Spring
2888,2023-08-26,THE GLASS CASTLE,Jeannette Walls,9,Scribner,482,False,4.32,2.0,Fall
2889,2023-08-26,EDUCATED,Tara Westover,10,Random House,64,False,4.47,10.0,Spring
2890,2023-08-26,JUST MERCY,Bryan Stevenson,11,One World,307,False,4.63,8.0,Summer
2891,2023-08-26,OUTLIERS,Malcolm Gladwell,12,Back Bay,367,False,4.19,0.0,Fall
2892,2023-08-26,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,13,Broadway,234,False,4.12,7.0,Spring
2893,2023-08-26,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",375,False,4.18,4.0,Fall
2894,2023-08-26,TALKING TO STRANGERS,Malcolm Gladwell,15,Back Bay,90,False,4.0,1.0,Fall
2895,2023-09-02,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,254,False,4.38,0.0,Fall
2896,2023-09-02,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,131,False,4.14,8.0,Spring
2897,2023-09-02,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,10,False,4.32,5.0,Spring
2898,2023-09-02,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,177,False,4.53,2.0,Fall
2899,2023-09-02,AN IMMENSE WORLD,Ed Yong,5,Random House,1,False,4.47,8.0,Summer
2900,2023-09-02,CRYING IN H MART,Michelle Zauner,6,Vintage,23,False,4.26,3.0,Spring
2901,2023-09-02,BORN A CRIME,Trevor Noah,7,One World,204,False,4.49,6.0,Fall
2902,2023-09-02,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,12,False,3.99,0.0,Spring
2903,2023-09-02,ALL ABOUT LOVE,bell hooks,9,Morrow,91,False,4.04,1.0,Spring
2904,2023-09-02,EDUCATED,Tara Westover,10,Random House,65,False,4.47,10.0,Spring
2905,2023-09-02,THE GLASS CASTLE,Jeannette Walls,11,Scribner,483,False,4.32,2.0,Fall
2906,2023-09-02,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",376,False,4.18,4.0,Fall
2907,2023-09-02,JUST MERCY,Bryan Stevenson,13,One World,308,False,4.63,8.0,Summer
2908,2023-09-02,TALKING TO STRANGERS,Malcolm Gladwell,14,Back Bay,91,False,4.0,1.0,Fall
2909,2023-09-02,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,15,Broadway,235,False,4.12,7.0,Spring
2910,2023-09-09,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,132,False,4.14,8.0,Spring
2911,2023-09-09,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,255,False,4.38,0.0,Fall
2912,2023-09-09,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,11,False,4.32,5.0,Spring
2913,2023-09-09,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,178,False,4.53,2.0,Fall
2914,2023-09-09,AN IMMENSE WORLD,Ed Yong,5,Random House,2,False,4.47,8.0,Summer
2915,2023-09-09,CRYING IN H MART,Michelle Zauner,6,Vintage,24,False,4.26,3.0,Spring
2916,2023-09-09,BORN A CRIME,Trevor Noah,7,One World,205,False,4.49,6.0,Fall
2917,2023-09-09,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,13,False,3.99,0.0,Spring
2918,2023-09-09,ALL ABOUT LOVE,bell hooks,9,Morrow,92,False,4.04,1.0,Spring
2919,2023-09-09,EDUCATED,Tara Westover,10,Random House,66,False,4.47,10.0,Spring
2920,2023-09-09,THE GLASS CASTLE,Jeannette Walls,11,Scribner,484,False,4.32,2.0,Fall
2921,2023-09-09,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",377,False,4.18,4.0,Fall
2922,2023-09-09,EMPIRE OF THE SUMMER MOON,S.C. Gwynne,13,Scribner,67,False,4.24,3.0,Summer
2923,2023-09-09,JUST MERCY,Bryan Stevenson,14,One World,309,False,4.63,8.0,Summer
2924,2023-09-09,TALKING TO STRANGERS,Malcolm Gladwell,15,Back Bay,92,False,4.0,1.0,Fall
2925,2023-09-16,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,133,False,4.14,8.0,Spring
2926,2023-09-16,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,256,False,4.38,0.0,Fall
2927,2023-09-16,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,12,False,4.32,5.0,Spring
2928,2023-09-16,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,179,False,4.53,2.0,Fall
2929,2023-09-16,AN IMMENSE WORLD,Ed Yong,5,Random House,3,False,4.47,8.0,Summer
2930,2023-09-16,ALL ABOUT LOVE,bell hooks,6,Morrow,93,False,4.04,1.0,Spring
2931,2023-09-16,BORN A CRIME,Trevor Noah,7,One World,206,False,4.49,6.0,Fall
2932,2023-09-16,EDUCATED,Tara Westover,8,Random House,67,False,4.47,10.0,Spring
2933,2023-09-16,CRYING IN H MART,Michelle Zauner,9,Vintage,25,False,4.26,3.0,Spring
2934,2023-09-16,THE GLASS CASTLE,Jeannette Walls,10,Scribner,485,False,4.32,2.0,Fall
2935,2023-09-16,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",378,False,4.18,4.0,Fall
2936,2023-09-16,EMPIRE OF THE SUMMER MOON,S.C. Gwynne,12,Scribner,68,False,4.24,3.0,Summer
2937,2023-09-16,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,14,False,3.99,0.0,Spring
2938,2023-09-16,SOLITO,Javier Zamora,14,Hogarth,8,False,4.48,6.0,Summer
2939,2023-09-16,STAY TRUE,Hua Hsu,15,Anchor,1,False,4.02,3.0,Fall
2940,2023-09-23,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,134,False,4.14,8.0,Spring
2941,2023-09-23,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,257,False,4.38,0.0,Fall
2942,2023-09-23,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,13,False,4.32,5.0,Spring
2943,2023-09-23,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,180,False,4.53,2.0,Fall
2944,2023-09-23,AN IMMENSE WORLD,Ed Yong,5,Random House,4,False,4.47,8.0,Summer
2945,2023-09-23,ALL ABOUT LOVE,bell hooks,6,Morrow,94,False,4.04,1.0,Spring
2946,2023-09-23,CRYING IN H MART,Michelle Zauner,7,Vintage,26,False,4.26,3.0,Spring
2947,2023-09-23,EDUCATED,Tara Westover,8,Random House,68,False,4.47,10.0,Spring
2948,2023-09-23,STAY TRUE,Hua Hsu,9,Anchor,2,False,4.02,3.0,Fall
2949,2023-09-23,BORN A CRIME,Trevor Noah,10,One World,207,False,4.49,6.0,Fall
2950,2023-09-23,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",379,False,4.18,4.0,Fall
2951,2023-09-23,TALKING TO STRANGERS,Malcolm Gladwell,12,Back Bay,93,False,4.0,1.0,Fall
2952,2023-09-23,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,15,False,3.99,0.0,Spring
2953,2023-09-23,THE GLASS CASTLE,Jeannette Walls,14,Scribner,486,False,4.32,2.0,Fall
2954,2023-09-23,SOLITO,Javier Zamora,15,Hogarth,9,False,4.48,6.0,Summer
2955,2023-09-30,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,135,False,4.14,8.0,Spring
2956,2023-09-30,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,258,False,4.38,0.0,Fall
2957,2023-09-30,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,181,False,4.53,2.0,Fall
2958,2023-09-30,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,4,Vintage,14,False,4.32,5.0,Spring
2959,2023-09-30,ALL ABOUT LOVE,bell hooks,5,Morrow,95,False,4.04,1.0,Spring
2960,2023-09-30,AN IMMENSE WORLD,Ed Yong,6,Random House,5,False,4.47,8.0,Summer
2961,2023-09-30,CRYING IN H MART,Michelle Zauner,7,Vintage,27,False,4.26,3.0,Spring
2962,2023-09-30,BORN A CRIME,Trevor Noah,8,One World,208,False,4.49,6.0,Fall
2963,2023-09-30,"THINKING, FAST AND SLOW",Daniel Kahneman,9,"Farrar, Straus & Giroux",380,False,4.18,4.0,Fall
2964,2023-09-30,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,94,False,4.0,1.0,Fall
2965,2023-09-30,STRANGERS TO OURSELVES,Rachel Aviv,11,Picador,1,False,4.11,1.0,Fall
2966,2023-09-30,STAY TRUE,Hua Hsu,12,Anchor,3,False,4.02,3.0,Fall
2967,2023-09-30,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,16,False,3.99,0.0,Spring
2968,2023-09-30,SOLITO,Javier Zamora,14,Hogarth,10,False,4.48,6.0,Summer
2969,2023-09-30,PRISONERS OF THE CASTLE,Ben Macintyre,15,Crown,2,False,4.26,1.0,Fall
2970,2023-10-07,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,136,False,4.14,8.0,Spring
2971,2023-10-07,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,259,False,4.38,0.0,Fall
2972,2023-10-07,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,182,False,4.53,2.0,Fall
2973,2023-10-07,CRYING IN H MART,Michelle Zauner,4,Vintage,28,False,4.26,3.0,Spring
2974,2023-10-07,ALL ABOUT LOVE,bell hooks,5,Morrow,96,False,4.04,1.0,Spring
2975,2023-10-07,"THINKING, FAST AND SLOW",Daniel Kahneman,6,"Farrar, Straus & Giroux",381,False,4.18,4.0,Fall
2976,2023-10-07,AMERICAN DEMON,Daniel Stashower,7,Minotaur,1,False,3.49,2.0,Fall
2977,2023-10-07,BORN A CRIME,Trevor Noah,8,One World,209,False,4.49,6.0,Fall
2978,2023-10-07,EDUCATED,Tara Westover,9,Random House,69,False,4.47,10.0,Spring
2979,2023-10-07,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,95,False,4.0,1.0,Fall
2980,2023-10-07,AN IMMENSE WORLD,Ed Yong,11,Random House,6,False,4.47,8.0,Summer
2981,2023-10-07,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,12,Vintage,15,False,4.32,5.0,Spring
2982,2023-10-07,STAY TRUE,Hua Hsu,13,Anchor,4,False,4.02,3.0,Fall
2983,2023-10-07,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,14,Harper Perennial,17,False,3.99,0.0,Spring
2984,2023-10-07,STRANGERS TO OURSELVES,Rachel Aviv,15,Picador,2,False,4.11,1.0,Fall
2985,2023-10-14,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,137,False,4.14,8.0,Spring
2986,2023-10-14,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,260,False,4.38,0.0,Fall
2987,2023-10-14,CRYING IN H MART,Michelle Zauner,3,Vintage,29,False,4.26,3.0,Spring
2988,2023-10-14,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,183,False,4.53,2.0,Fall
2989,2023-10-14,"THINKING, FAST AND SLOW",Daniel Kahneman,5,"Farrar, Straus & Giroux",382,False,4.18,4.0,Fall
2990,2023-10-14,EDUCATED,Tara Westover,6,Random House,70,False,4.47,10.0,Spring
2991,2023-10-14,THE HUNDRED YEARS' WAR ON PALESTINE,Rashid Khalidi,7,Metropolitan,2,False,4.49,1.0,Spring
2992,2023-10-14,ISRAEL,Noa Tish,8,Free Press,1,False,4.33,0.0,Spring
2993,2023-10-14,AMERICAN DEMON,Daniel Stashower,9,Minotaur,2,False,3.49,2.0,Fall
2994,2023-10-14,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,96,False,4.0,1.0,Fall
2995,2023-10-14,ALL ABOUT LOVE,bell hooks,11,Morrow,97,False,4.04,1.0,Spring
2996,2023-10-14,AN IMMENSE WORLD,Ed Yong,12,Random House,7,False,4.47,8.0,Summer
2997,2023-10-14,STAY TRUE,Hua Hsu,13,Anchor,5,False,4.02,3.0,Fall
2998,2023-10-14,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,14,Vintage,16,False,4.32,5.0,Spring
2999,2023-10-14,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,15,Harper Perennial,18,False,3.99,0.0,Spring
3000,2023-10-21,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,138,False,4.14,8.0,Spring
3001,2023-10-21,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,261,False,4.38,0.0,Fall
3002,2023-10-21,THE HUNDRED YEARS' WAR ON PALESTINE,Rashid Khalidi,3,Metropolitan,3,False,4.49,1.0,Spring
3003,2023-10-21,ISRAEL,Noa Tish,4,Free Press,2,False,4.33,0.0,Spring
3004,2023-10-21,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,184,False,4.53,2.0,Fall
3005,2023-10-21,CRYING IN H MART,Michelle Zauner,6,Vintage,30,False,4.26,3.0,Spring
3006,2023-10-21,ALL ABOUT LOVE,bell hooks,7,Morrow,98,False,4.04,1.0,Spring
3007,2023-10-21,AMERICAN DEMON,Daniel Stashower,8,Minotaur,3,False,3.49,2.0,Fall
3008,2023-10-21,"THINKING, FAST AND SLOW",Daniel Kahneman,9,"Farrar, Straus & Giroux",383,False,4.18,4.0,Fall
3009,2023-10-21,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,97,False,4.0,1.0,Fall
3010,2023-10-21,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,11,Vintage,17,False,4.32,5.0,Spring
3011,2023-10-21,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,12,Harper Perennial,19,False,3.99,0.0,Spring
3012,2023-10-21,AN IMMENSE WORLD,Ed Yong,13,Random House,8,False,4.47,8.0,Summer
3013,2023-10-21,STAY TRUE,Hua Hsu,14,Anchor,6,False,4.02,3.0,Fall
3014,2023-10-21,SOLITO,Javier Zamora,15,Hogarth,11,False,4.48,6.0,Summer
3015,2023-10-28,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,139,False,4.14,8.0,Spring
3016,2023-10-28,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,262,False,4.38,0.0,Fall
3017,2023-10-28,THE HUNDRED YEARS' WAR ON PALESTINE,Rashid Khalidi,3,Metropolitan,4,False,4.49,1.0,Spring
3018,2023-10-28,ISRAEL,Noa Tish,4,Free Press,3,False,4.33,0.0,Spring
3019,2023-10-28,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,185,False,4.53,2.0,Fall
3020,2023-10-28,ALL ABOUT LOVE,bell hooks,6,Morrow,99,False,4.04,1.0,Spring
3021,2023-10-28,THE BOYS IN THE BOAT,Daniel James Brown,7,Penguin,138,False,4.39,8.0,Fall
3022,2023-10-28,THE REVOLUTIONARY,Stacy Schiff,8,Back Bay,1,False,3.74,2.0,Fall
3023,2023-10-28,AMERICAN DEMON,Daniel Stashower,9,Minotaur,4,False,3.49,2.0,Fall
